,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
235,Sub-County Place,Camarillo city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,33300,31500,1700,0.052
236,Sub-County Place,Cambria CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2400,2200,200,0.086
237,Sub-County Place,Cameron Park CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,8800,8400,400,0.05
238,Sub-County Place,Campbell city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,25200,24000,1200,0.048
239,Sub-County Place,Cantua Creek CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0
240,Sub-County Place,Canyondam CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,0,0,0,0
241,Sub-County Place,Canyon Lake city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5200,5100,200,0.034
242,Sub-County Place,Capitola city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4600,4500,100,0.017
243,Sub-County Place,Carlsbad city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,52200,49300,2900,0.056
244,Sub-County Place,Carmel by the Sea city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1500,1500,0,0.001
245,Sub-County Place,Carmel Valley Village CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2400,2100,300,0.13
246,Sub-County Place,Carmichael CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,30000,28100,1900,0.064
247,Sub-County Place,Carpinteria city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7000,6600,400,0.054
248,Sub-County Place,Carson city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,46700,41000,5700,0.122
249,Sub-County Place,Cartago CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,10,10,0,0
250,Sub-County Place,Caruthers CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1000,900,100,0.114
251,Sub-County Place,Casa Conejo CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1700,1500,200,0.096
252,Sub-County Place,Casa de Oro Mount Helix CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,9300,8800,500,0.057
253,Sub-County Place,Castro Valley CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,29600,27900,1700,0.058
254,Sub-County Place,Castroville CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3100,2700,500,0.145
255,Sub-County Place,Cathedral City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,25800,24200,1600,0.063
256,Sub-County Place,Cayucos CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1200,1100,100,0.061
257,Sub-County Place,Ceres city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,21100,19000,2100,0.099
258,Sub-County Place,Cerritos city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,24900,22700,2200,0.088
259,Sub-County Place,Challenge Brownsville CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,200,200,0,0.049
260,Sub-County Place,Channel Islands Beach CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1800,1400,400,0.202
261,Sub-County Place,Charter Oak CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5300,4500,800,0.146
262,Sub-County Place,Cherryland CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7100,6300,700,0.103
263,Sub-County Place,Cherry Valley CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3300,3100,200,0.051
264,Sub-County Place,Chester CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,950,920,20,0.025
265,Sub-County Place,Chico city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,50000,47300,2800,0.055
266,Sub-County Place,Chilcoot Vinton CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,130,110,20,0.143
267,Sub-County Place,China Lake Acres CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,700,600,0,0.04
268,Sub-County Place,Chinese Camp CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,30,30,0,0
269,Sub-County Place,Chino city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,44200,41400,2700,0.062
270,Sub-County Place,Chino Hills city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,44900,42700,2300,0.05
271,Sub-County Place,Chowchilla city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4100,3800,300,0.074
272,Sub-County Place,Chualar CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,700,700,0,0.065
273,Sub-County Place,Chula Vista city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,120500,111000,9500,0.079
274,Sub-County Place,Citrus CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5100,4600,500,0.097
275,Sub-County Place,Citrus Heights city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,42500,39600,2900,0.068
276,Sub-County Place,Claremont city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,17000,15400,1500,0.089
277,Sub-County Place,Clayton city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5500,5200,200,0.039
278,Sub-County Place,Clearlake city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,6080,5090,990,0.163
279,Sub-County Place,Clearlake Oaks CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,860,790,70,0.078
280,Sub-County Place,Clio CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,30,30,0,0
281,Sub-County Place,Cloverdale city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3800,3700,100,0.029
282,Sub-County Place,Clovis city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,53300,50600,2700,0.05
283,Sub-County Place,Clyde CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,400,400,0,0.088
284,Sub-County Place,Coachella city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,19900,17200,2700,0.137
285,Sub-County Place,Coalinga city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,6000,5500,500,0.086
286,Sub-County Place,Cobb CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,560,530,30,0.052
287,Sub-County Place,Colfax city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1000,900,100,0.093
288,Sub-County Place,Colton city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,24700,22700,2000,0.081
289,Sub-County Place,Columbia CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,740,650,80,0.112
290,Sub-County Place,Colusa city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3030,2770,270,0.088
291,Sub-County Place,Commerce city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5800,5200,600,0.11
292,Sub-County Place,Compton city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,40700,34200,6500,0.159
293,Sub-County Place,Concord city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,61800,58000,3800,0.062
294,Sub-County Place,Concow CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,200,100,0,0.241
295,Sub-County Place,Copperopolis CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2360,2170,190,0.081
296,Sub-County Place,Corcoran city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4400,3500,900,0.198
297,Sub-County Place,Corning city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3290,3000,290,0.087
298,Sub-County Place,Corona city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,83800,78700,5100,0.061
299,Sub-County Place,Coronado city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,8000,7600,400,0.048
300,Sub-County Place,Corralitos CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1000,900,200,0.169
301,Sub-County Place,Corte Madera town,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5100,4700,300,0.067
302,Sub-County Place,Costa Mesa city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,62200,58700,3400,0.055
303,Sub-County Place,Cotati city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3800,3600,200,0.058
304,Sub-County Place,Coto de Caza CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7400,7000,400,0.049
305,Sub-County Place,Cottonwood CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1200,1200,0,0
306,Sub-County Place,Country Club CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4700,3900,800,0.171
307,Sub-County Place,Covelo CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,340,320,20,0.064
308,Sub-County Place,Covina city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,24200,21300,3000,0.122
309,Sub-County Place,Crescent City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1460,1360,110,0.073
310,Sub-County Place,Crescent Mills CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,40,40,0,0
311,Sub-County Place,Crestline CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4000,3800,100,0.037
312,Sub-County Place,C Road CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,50,50,0,0
313,Sub-County Place,Crockett CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1700,1600,100,0.066
314,Sub-County Place,Cromberg CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,10,0.059
315,Sub-County Place,Cudahy city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,10100,8900,1100,0.112
316,Sub-County Place,Culver City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,22700,20700,2000,0.089
317,Sub-County Place,Cupertino city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,27800,26700,1100,0.04
318,Sub-County Place,Cutler CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2300,1900,400,0.177
319,Sub-County Place,Cypress city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,23900,22400,1500,0.063
320,Sub-County Place,Daly City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,61500,57400,4100,0.067
321,Sub-County Place,Dana Point city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,17700,16700,900,0.053
322,Sub-County Place,Danville town,2021-04-01T00:00:00.000,2021,April,N,Preliminary,19100,18300,800,0.043
323,Sub-County Place,Darwin CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,0,0,0,0
324,Sub-County Place,Davis city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,34300,33000,1300,0.037
325,Sub-County Place,Day Valley CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1400,1300,100,0.078
326,Sub-County Place,Deer Park CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,400,400,0,0.11
327,Sub-County Place,Del Aire CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5100,4800,300,0.065
328,Sub-County Place,Delano city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,22800,15800,7000,0.305
329,Sub-County Place,Delhi CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5300,4800,500,0.097
330,Sub-County Place,Delleker CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,130,130,0,0
331,Sub-County Place,Del Mar city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2000,1900,100,0.036
332,Sub-County Place,Del Monte Forest CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1700,1500,200,0.09
333,Sub-County Place,Del Rey CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,500,500,100,0.12
334,Sub-County Place,Del Rey Oaks city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,900,800,100,0.088
335,Sub-County Place,Denair CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2300,2100,200,0.081
336,Sub-County Place,Derby Acres CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0.11
337,Sub-County Place,Desert Hot Springs city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,11700,10500,1300,0.108
338,Sub-County Place,Desert View Highlands CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1400,1200,200,0.111
339,Sub-County Place,Diablo CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0
340,Sub-County Place,Diamond Bar city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,29800,27200,2500,0.085
341,Sub-County Place,Diamond Springs CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5000,4800,300,0.052
342,Sub-County Place,Dinuba city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,10400,9000,1400,0.134
343,Sub-County Place,Discovery Bay CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7500,7100,400,0.055
344,Sub-County Place,Dixon city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,9600,8900,700,0.072
345,Sub-County Place,Dixon Lane Meadow Creek CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1140,1050,90,0.075
346,Sub-County Place,Dollar Point CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,500,500,0,0
347,Sub-County Place,Dorrington CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,90,80,10,0.056
348,Sub-County Place,Dos Palos city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2300,2100,300,0.108
349,Sub-County Place,Downey city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,57700,51100,6600,0.114
350,Sub-County Place,Duarte city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,11300,9900,1400,0.124
351,Sub-County Place,Dublin city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,30900,29400,1500,0.05
352,Sub-County Place,Ducor CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,200,200,0,0.094
353,Sub-County Place,Dunsmuir city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,690,640,50,0.072
354,Sub-County Place,Durham CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2600,2500,100,0.043
355,Sub-County Place,Dustin Acres CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,200,200,0,0.031
356,Sub-County Place,Earlimart CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3800,3200,600,0.159
357,Sub-County Place,East Foothills CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3400,3300,100,0.025
358,Sub-County Place,East Hemet CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,8500,7600,900,0.109
359,Sub-County Place,East Los Angeles CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,58500,49100,9300,0.16
360,Sub-County Place,East Oakdale CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1300,1200,0,0.028
361,Sub-County Place,Easton CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,900,900,100,0.068
362,Sub-County Place,East Orosi CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,300,200,100,0.233
363,Sub-County Place,East Palo Alto city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,14100,13200,900,0.064
364,Sub-County Place,East Pasadena CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2900,2800,100,0.044
365,Sub-County Place,East Porterville CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2400,1800,600,0.254
366,Sub-County Place,East Quincy CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,900,900,0,0
367,Sub-County Place,East Richmond Heights CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1700,1700,0,0.022
368,Sub-County Place,East San Gabriel CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7300,6900,400,0.055
369,Sub-County Place,East Shore CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,70,30,40,0.557
370,Sub-County Place,East Sonora CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,820,820,0,0
371,Sub-County Place,Eastvale City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,31900,30000,1900,0.061
372,Sub-County Place,Edwards AFB CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,400,300,0,0.096
373,Sub-County Place,El Cajon city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,43900,39800,4100,0.093
374,Sub-County Place,El Centro city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,17300,14900,2400,0.139
375,Sub-County Place,El Cerrito CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2400,2300,100,0.051
376,Sub-County Place,El Cerrito city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,13000,12200,700,0.056
377,Sub-County Place,El Dorado Hills CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,22300,21300,1000,0.047
378,Sub-County Place,El Granada CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3600,3300,300,0.078
379,Sub-County Place,Elk Grove CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,81800,76600,5100,0.063
380,Sub-County Place,Elkhorn CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,800,700,100,0.149
381,Sub-County Place,Elmira CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0.088
382,Sub-County Place,El Monte city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,52200,46400,5800,0.111
383,Sub-County Place,El Paso de Robles (Paso Robles) city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,14900,14100,900,0.057
384,Sub-County Place,El Rio CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2800,2400,400,0.136
385,Sub-County Place,El Segundo city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,9700,8600,1100,0.117
386,Sub-County Place,El Sobrante CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7100,6600,500,0.07
387,Sub-County Place,El Verano CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1600,1500,100,0.073
388,Sub-County Place,Emeryville city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7100,6800,200,0.034
389,Sub-County Place,Empire CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1700,1600,100,0.075
390,Sub-County Place,Encinitas city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,31200,29800,1400,0.044
391,Sub-County Place,Escalon city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3600,3400,200,0.055
392,Sub-County Place,Escondido city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,66200,61800,4300,0.065
393,Sub-County Place,Esparto CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1600,1500,100,0.047
394,Sub-County Place,Eureka city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,11900,11200,700,0.058
395,Sub-County Place,Exeter city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4500,3800,700,0.151
396,Sub-County Place,Fairfax town,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4300,4100,200,0.038
397,Sub-County Place,Fairfield city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,51000,47200,3700,0.073
398,Sub-County Place,Fair Oaks CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,14400,13700,700,0.049
399,Sub-County Place,Fairview CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5200,5100,100,0.027
400,Sub-County Place,Fallbrook CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,12800,12000,800,0.059
401,Sub-County Place,Fall River Mills CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0.222
402,Sub-County Place,Farmersville city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,5100,4400,700,0.144
403,Sub-County Place,Farmington CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,100,100,0,0
404,Sub-County Place,Fellows CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,0,0,0,0
405,Sub-County Place,Felton CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2100,1900,200,0.087
406,Sub-County Place,Ferndale city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,500,500,0,0.048
407,Sub-County Place,Fetters Hot Springs Agua Caliente CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2100,2000,100,0.043
408,Sub-County Place,Fillmore city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,7000,6700,300,0.04
409,Sub-County Place,Firebaugh city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,3600,2700,900,0.258
410,Sub-County Place,Florence Graham CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,29600,25200,4400,0.149
411,Sub-County Place,Florin CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,19400,16900,2400,0.125
412,Sub-County Place,Folsom city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,37100,35400,1600,0.044
413,Sub-County Place,Fontana city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,99600,92000,7600,0.076
414,Sub-County Place,Foothill Farms CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,15800,14500,1400,0.087
415,Sub-County Place,Ford City CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1800,1600,200,0.136
416,Sub-County Place,Foresthill CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,800,700,0,0.056
417,Sub-County Place,Forest Meadows CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,490,440,50,0.101
418,Sub-County Place,Forestville CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1800,1700,100,0.079
419,Sub-County Place,Fort Bragg city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2900,2730,170,0.059
420,Sub-County Place,Fortuna city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,4900,4600,300,0.06
421,Sub-County Place,Foster City city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,18300,17700,700,0.036
422,Sub-County Place,Fountain Valley city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,26700,25100,1700,0.063
423,Sub-County Place,Fowler city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,2800,2600,200,0.067
424,Sub-County Place,Frazier Park CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1200,1100,200,0.132
425,Sub-County Place,Freedom CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1800,1500,300,0.156
426,Sub-County Place,Fremont city,2021-04-01T00:00:00.000,2021,April,N,Preliminary,114000,108100,5800,0.051
427,Sub-County Place,French Camp CDP,2021-04-01T00:00:00.000,2021,April,N,Preliminary,1100,1000,100,0.089
